id,known,name,products,sameAs/0,url
en:aged-cheddar-cheese,False,aged-cheddar-cheese,125,,https://world.openfoodfacts.org/ingredient/aged-cheddar-cheese
en:sourdough-starter,True,Sourdough starter,125,,https://world.openfoodfacts.org/ingredient/sourdough-starter
en:algin,False,algin,125,,https://world.openfoodfacts.org/ingredient/algin
en:skimmed-milk-yogurt-powder,True,Skimmed milk yogurt powder,125,,https://world.openfoodfacts.org/ingredient/skimmed-milk-yogurt-powder
en:hierro,False,hierro,124,,https://world.openfoodfacts.org/ingredient/hierro
en:spices-including-paprika,False,spices-including-paprika,124,,https://world.openfoodfacts.org/ingredient/spices-including-paprika
en:contains-less-than-2-of-calcium-chloride,False,contains-less-than-2-of-calcium-chloride,124,,https://world.openfoodfacts.org/ingredient/contains-less-than-2-of-calcium-chloride
en:contains-less-than-2-guar-gum,False,contains-less-than-2-guar-gum,124,,https://world.openfoodfacts.org/ingredient/contains-less-than-2-guar-gum
en:fish-stock,True,Fish stock,124,,https://world.openfoodfacts.org/ingredient/fish-stock
en:strained-yogurt,False,strained-yogurt,124,,https://world.openfoodfacts.org/ingredient/strained-yogurt
en:natural-stabilizer,True,Natural stabilizer,124,,https://world.openfoodfacts.org/ingredient/natural-stabilizer
en:warning,False,warning,124,,https://world.openfoodfacts.org/ingredient/warning
en:dl-alpha-tocopherol,True,DL-alpha tocopherol,124,https://www.wikidata.org/wiki/Q155753,https://world.openfoodfacts.org/ingredient/dl-alpha-tocopherol
en:apricots-with-sulfur-dioxide,False,apricots-with-sulfur-dioxide,124,,https://world.openfoodfacts.org/ingredient/apricots-with-sulfur-dioxide
en:sushi-rice,True,Sushi rice,124,,https://world.openfoodfacts.org/ingredient/sushi-rice
en:camargue-rice,True,Camargue rice,123,,https://world.openfoodfacts.org/ingredient/camargue-rice
en:dextrose-with-maltodextrin,False,dextrose-with-maltodextrin,123,,https://world.openfoodfacts.org/ingredient/dextrose-with-maltodextrin
en:and-beta-carotene,False,and-beta-carotene,123,,https://world.openfoodfacts.org/ingredient/and-beta-carotene
en:blue,False,blue,123,,https://world.openfoodfacts.org/ingredient/blue
en:salsa,False,salsa,123,,https://world.openfoodfacts.org/ingredient/salsa
en:cocoa-mass-and-cocoa-butter,True,Cocoa mass and cocoa butter,123,,https://world.openfoodfacts.org/ingredient/cocoa-mass-and-cocoa-butter
en:cultured-whey-protein-concentrate,False,cultured-whey-protein-concentrate,123,,https://world.openfoodfacts.org/ingredient/cultured-whey-protein-concentrate
en:dried-cep,True,Dried cep,123,,https://world.openfoodfacts.org/ingredient/dried-cep
en:methyl-and-propyl-parabens,False,methyl-and-propyl-parabens,123,,https://world.openfoodfacts.org/ingredient/methyl-and-propyl-parabens
en:maltose-syrup,True,Maltose syrup,123,,https://world.openfoodfacts.org/ingredient/maltose-syrup
en:roe,True,Roe,123,https://www.wikidata.org/wiki/Q219426,https://world.openfoodfacts.org/ingredient/roe
en:trans-fat,False,trans-fat,123,,https://world.openfoodfacts.org/ingredient/trans-fat
en:retains-product-freshness,False,retains-product-freshness,123,,https://world.openfoodfacts.org/ingredient/retains-product-freshness
en:natural-thyme-flavouring,True,Natural thyme flavouring,122,,https://world.openfoodfacts.org/ingredient/natural-thyme-flavouring
en:and-ferrous-gluconate,False,and-ferrous-gluconate,122,,https://world.openfoodfacts.org/ingredient/and-ferrous-gluconate
en:natural-extractives-of-paprika,False,natural-extractives-of-paprika,122,,https://world.openfoodfacts.org/ingredient/natural-extractives-of-paprika
en:amidon-de-mais-modifie,False,amidon-de-mais-modifie,122,,https://world.openfoodfacts.org/ingredient/amidon-de-mais-modifie
en:yellow-5-and-6-lake,False,yellow-5-and-6-lake,122,,https://world.openfoodfacts.org/ingredient/yellow-5-and-6-lake
en:shrimp-paste,True,Shrimp paste,122,,https://world.openfoodfacts.org/ingredient/shrimp-paste
en:annatto-and-turmeric-color,False,annatto-and-turmeric-color,122,,https://world.openfoodfacts.org/ingredient/annatto-and-turmeric-color
en:aged-red-peppers,False,aged-red-peppers,122,,https://world.openfoodfacts.org/ingredient/aged-red-peppers
en:levure,False,levure,122,,https://world.openfoodfacts.org/ingredient/levure
en:black-rice,True,Black rice,122,https://www.wikidata.org/wiki/Q3434002,https://world.openfoodfacts.org/ingredient/black-rice
en:cultured-pasteurized-whole-milk,False,cultured-pasteurized-whole-milk,122,,https://world.openfoodfacts.org/ingredient/cultured-pasteurized-whole-milk
en:derived-from-fruit,False,derived-from-fruit,122,,https://world.openfoodfacts.org/ingredient/derived-from-fruit
en:concentrated-whey,True,Concentrated whey,122,,https://world.openfoodfacts.org/ingredient/concentrated-whey
en:duck-breast,True,Duck breast,122,,https://world.openfoodfacts.org/ingredient/duck-breast
en:raspberry-jam,True,Raspberry jam,122,https://www.wikidata.org/wiki/Q11962286,https://world.openfoodfacts.org/ingredient/raspberry-jam
en:concentrated-strawberry-puree,True,Concentrated strawberry puree,122,,https://world.openfoodfacts.org/ingredient/concentrated-strawberry-puree
en:white-asparagus,True,White asparagus,122,,https://world.openfoodfacts.org/ingredient/white-asparagus
en:venison,True,Venison,122,https://www.wikidata.org/wiki/Q2296872,https://world.openfoodfacts.org/ingredient/venison
en:pate-de-cacao,False,pate-de-cacao,122,,https://world.openfoodfacts.org/ingredient/pate-de-cacao
en:chardonnay-wine,False,chardonnay-wine,122,,https://world.openfoodfacts.org/ingredient/chardonnay-wine
en:reduced-fat-mozzarella-cheese,False,reduced-fat-mozzarella-cheese,122,,https://world.openfoodfacts.org/ingredient/reduced-fat-mozzarella-cheese
en:animal-rennet,False,animal-rennet,122,,https://world.openfoodfacts.org/ingredient/animal-rennet
en:isolated-oat-product,False,isolated-oat-product,121,,https://world.openfoodfacts.org/ingredient/isolated-oat-product
en:huile-de-tournesol,False,huile-de-tournesol,121,,https://world.openfoodfacts.org/ingredient/huile-de-tournesol
en:635,False,635,121,,https://world.openfoodfacts.org/ingredient/635
en:expeller-pressed-high-oleic-safflower-and-sunflower-oil,False,expeller-pressed-high-oleic-safflower-and-sunflower-oil,121,,https://world.openfoodfacts.org/ingredient/expeller-pressed-high-oleic-safflower-and-sunflower-oil
en:boeuf,False,boeuf,121,,https://world.openfoodfacts.org/ingredient/boeuf
en:truffle-flavouring,True,Truffle flavouring,121,,https://world.openfoodfacts.org/ingredient/truffle-flavouring
en:dandelion,True,Dandelion,121,,https://world.openfoodfacts.org/ingredient/dandelion
en:orange-leaves,True,Orange leaves,121,,https://world.openfoodfacts.org/ingredient/orange-leaves
en:non-animal-enzymes,False,non-animal-enzymes,121,,https://world.openfoodfacts.org/ingredient/non-animal-enzymes
en:e242,True,E242,121,https://www.wikidata.org/wiki/Q416985,https://world.openfoodfacts.org/ingredient/e242
en:panko-bread-crumbs,False,panko-bread-crumbs,121,,https://world.openfoodfacts.org/ingredient/panko-bread-crumbs
en:baby-lettuces,False,baby-lettuces,121,,https://world.openfoodfacts.org/ingredient/baby-lettuces
en:potassium-sorbate-as-preservative,False,potassium-sorbate-as-preservative,121,,https://world.openfoodfacts.org/ingredient/potassium-sorbate-as-preservative
en:hydrogenated-tallow,False,hydrogenated-tallow,121,,https://world.openfoodfacts.org/ingredient/hydrogenated-tallow
en:merguez,True,Merguez,121,,https://world.openfoodfacts.org/ingredient/merguez
en:sauternes,True,Sauternes,121,https://www.wikidata.org/wiki/Q771636,https://world.openfoodfacts.org/ingredient/sauternes
en:bifidobacterium-bb-12,False,bifidobacterium-bb-12,121,,https://world.openfoodfacts.org/ingredient/bifidobacterium-bb-12
en:natural-mesquite-smoke-flavor,False,natural-mesquite-smoke-flavor,120,,https://world.openfoodfacts.org/ingredient/natural-mesquite-smoke-flavor
en:no4,False,No4,120,,https://world.openfoodfacts.org/ingredient/no4
en:ada,False,ada,120,,https://world.openfoodfacts.org/ingredient/ada
en:salt-from-noirmoutier,True,Salt from Noirmoutier,120,,https://world.openfoodfacts.org/ingredient/salt-from-noirmoutier
en:purified-stevia-leaf-extract,False,purified-stevia-leaf-extract,120,,https://world.openfoodfacts.org/ingredient/purified-stevia-leaf-extract
en:150d,False,150d,120,,https://world.openfoodfacts.org/ingredient/150d
en:yellow-lake-5,False,yellow-lake-5,120,,https://world.openfoodfacts.org/ingredient/yellow-lake-5
en:incl,False,incl,120,,https://world.openfoodfacts.org/ingredient/incl
en:red-curry-paste,True,Red curry paste,120,https://www.wikidata.org/wiki/Q67201118,https://world.openfoodfacts.org/ingredient/red-curry-paste
en:e216,True,E216,120,https://www.wikidata.org/wiki/Q511627,https://world.openfoodfacts.org/ingredient/e216
en:melted-powdered-cheese,True,Melted powdered cheese,120,,https://world.openfoodfacts.org/ingredient/melted-powdered-cheese
en:i,False,i,120,,https://world.openfoodfacts.org/ingredient/i
en:almond-oil,True,Almond oil,119,,https://world.openfoodfacts.org/ingredient/almond-oil
en:concentrated-celery-juice,True,Concentrated celery juice,119,,https://world.openfoodfacts.org/ingredient/concentrated-celery-juice
en:black-truffle,True,Black truffle,119,,https://world.openfoodfacts.org/ingredient/black-truffle
en:chicken-meat-including-natural-chicken-juices,True,Chicken meat including natural chicken juices,119,,https://world.openfoodfacts.org/ingredient/chicken-meat-including-natural-chicken-juices
en:natural-fruits-flavouring,True,Natural fruits flavouring,119,,https://world.openfoodfacts.org/ingredient/natural-fruits-flavouring
en:extractives-of-turmeric-and-paprika,False,extractives-of-turmeric-and-paprika,119,,https://world.openfoodfacts.org/ingredient/extractives-of-turmeric-and-paprika
en:caesar-dressing,False,caesar-dressing,119,,https://world.openfoodfacts.org/ingredient/caesar-dressing
en:mint-leaf,True,Mint leaf,119,,https://world.openfoodfacts.org/ingredient/mint-leaf
en:whole-grains,False,whole-grains,119,,https://world.openfoodfacts.org/ingredient/whole-grains
en:and-caramel-color,False,and-caramel-color,119,,https://world.openfoodfacts.org/ingredient/and-caramel-color
en:heavy-whipping-cream,False,heavy-whipping-cream,118,,https://world.openfoodfacts.org/ingredient/heavy-whipping-cream
en:turkey-skin,True,Turkey skin,118,,https://world.openfoodfacts.org/ingredient/turkey-skin
en:ranch-dressing,False,ranch-dressing,118,,https://world.openfoodfacts.org/ingredient/ranch-dressing
en:lamb-meat,True,Lamb meat,118,https://www.wikidata.org/wiki/Q643419,https://world.openfoodfacts.org/ingredient/lamb-meat
en:enzyme-modified-romano-cheese,False,enzyme-modified-romano-cheese,118,,https://world.openfoodfacts.org/ingredient/enzyme-modified-romano-cheese
en:natural-pear-flavouring,True,Natural pear flavouring,118,,https://world.openfoodfacts.org/ingredient/natural-pear-flavouring
en:marc-de-champagne,True,Marc de Champagne,118,https://www.wikidata.org/wiki/Q1892862,https://world.openfoodfacts.org/ingredient/marc-de-champagne
en:tel,False,tel,118,,https://world.openfoodfacts.org/ingredient/tel
en:barbecue-sauce,False,barbecue-sauce,118,,https://world.openfoodfacts.org/ingredient/barbecue-sauce
en:liver,True,Liver,118,https://www.wikidata.org/wiki/Q1470283,https://world.openfoodfacts.org/ingredient/liver
en:potassium-sorbate-to-maintain-freshness,False,potassium-sorbate-to-maintain-freshness,118,,https://world.openfoodfacts.org/ingredient/potassium-sorbate-to-maintain-freshness
en:riboflavin-folic-acid,False,riboflavin-folic-acid,118,,https://world.openfoodfacts.org/ingredient/riboflavin-folic-acid
en:vegetable-powders,False,vegetable-powders,118,,https://world.openfoodfacts.org/ingredient/vegetable-powders
en:pork-cured-with-water,False,pork-cured-with-water,118,,https://world.openfoodfacts.org/ingredient/pork-cured-with-water
en:cheddar-cheese-blend,False,cheddar-cheese-blend,118,,https://world.openfoodfacts.org/ingredient/cheddar-cheese-blend
en:olive-oil-blend,False,olive-oil-blend,118,,https://world.openfoodfacts.org/ingredient/olive-oil-blend
en:e218,True,E218,118,https://www.wikidata.org/wiki/Q229987,https://world.openfoodfacts.org/ingredient/e218
en:plain-soft-cake,True,Plain soft cake,118,,https://world.openfoodfacts.org/ingredient/plain-soft-cake
en:cooking-broth,True,Cooking broth,118,,https://world.openfoodfacts.org/ingredient/cooking-broth
en:red-3-and-40,False,red-3-and-40,117,,https://world.openfoodfacts.org/ingredient/red-3-and-40
en:whiting,True,Whiting,117,https://www.wikidata.org/wiki/Q273083,https://world.openfoodfacts.org/ingredient/whiting
en:totally-hydrogenated-palm-fat,True,Totally hydrogenated palm fat,117,,https://world.openfoodfacts.org/ingredient/totally-hydrogenated-palm-fat
en:white-cane-sugar,True,White cane sugar,117,,https://world.openfoodfacts.org/ingredient/white-cane-sugar
en:turmeric-oleoresin-color,False,turmeric-oleoresin-color,117,,https://world.openfoodfacts.org/ingredient/turmeric-oleoresin-color
en:aceite-vegetal,False,aceite-vegetal,117,,https://world.openfoodfacts.org/ingredient/aceite-vegetal
en:cod-roe,True,Cod roe,117,,https://world.openfoodfacts.org/ingredient/cod-roe
en:lecitina-de-soya,False,lecitina-de-soya,117,,https://world.openfoodfacts.org/ingredient/lecitina-de-soya
en:dextrose-monohydrate,True,Dextrose monohydrate,117,,https://world.openfoodfacts.org/ingredient/dextrose-monohydrate
en:glyceryl-stearate,False,glyceryl-stearate,117,,https://world.openfoodfacts.org/ingredient/glyceryl-stearate
en:tangerine,False,tangerine,117,,https://world.openfoodfacts.org/ingredient/tangerine
en:sweet-paprika,True,Sweet paprika,117,,https://world.openfoodfacts.org/ingredient/sweet-paprika
en:dark-sweet-chocolate,False,dark-sweet-chocolate,117,,https://world.openfoodfacts.org/ingredient/dark-sweet-chocolate
en:corn-protein,False,corn-protein,117,,https://world.openfoodfacts.org/ingredient/corn-protein
en:vegetable-concentrate-for-color,False,vegetable-concentrate-for-color,117,,https://world.openfoodfacts.org/ingredient/vegetable-concentrate-for-color
en:contains-pure-filtered-water,False,contains-pure-filtered-water,116,,https://world.openfoodfacts.org/ingredient/contains-pure-filtered-water
en:cheese-made-with-skim-milk,False,cheese-made-with-skim-milk,116,,https://world.openfoodfacts.org/ingredient/cheese-made-with-skim-milk
en:corn-tortilla,True,Corn tortilla,116,https://www.wikidata.org/wiki/Q15660894,https://world.openfoodfacts.org/ingredient/corn-tortilla
en:grade-a-whey,False,grade-a-whey,116,,https://world.openfoodfacts.org/ingredient/grade-a-whey
en:bicarbonato-de-sodio,False,bicarbonato-de-sodio,116,,https://world.openfoodfacts.org/ingredient/bicarbonato-de-sodio
en:gingerbread,True,Gingerbread,116,https://www.wikidata.org/wiki/Q17052976,https://world.openfoodfacts.org/ingredient/gingerbread
en:basil-extract,True,Basil extract,116,,https://world.openfoodfacts.org/ingredient/basil-extract
en:roasted-nibbed-hazelnuts,True,Roasted nibbed hazelnuts,116,,https://world.openfoodfacts.org/ingredient/roasted-nibbed-hazelnuts
en:soybean-oil-with-tbhq-for-freshness,False,soybean-oil-with-tbhq-for-freshness,116,,https://world.openfoodfacts.org/ingredient/soybean-oil-with-tbhq-for-freshness
en:chicken-egg-yolk-powder,True,Chicken egg yolk powder,116,,https://world.openfoodfacts.org/ingredient/chicken-egg-yolk-powder
en:aniseed-oil,True,Aniseed oil,116,,https://world.openfoodfacts.org/ingredient/aniseed-oil
en:sunflower-and-safflower-oil,False,sunflower-and-safflower-oil,116,,https://world.openfoodfacts.org/ingredient/sunflower-and-safflower-oil
en:tomato-concentrate-from-red-ripe-tomatoes,False,tomato-concentrate-from-red-ripe-tomatoes,115,,https://world.openfoodfacts.org/ingredient/tomato-concentrate-from-red-ripe-tomatoes
en:whole-grain-popping-corn,False,whole-grain-popping-corn,115,,https://world.openfoodfacts.org/ingredient/whole-grain-popping-corn
en:peach-flavouring,True,Peach flavouring,115,,https://world.openfoodfacts.org/ingredient/peach-flavouring
en:contains-2-and-less-of-corn-syrup,False,contains-2-and-less-of-corn-syrup,115,,https://world.openfoodfacts.org/ingredient/contains-2-and-less-of-corn-syrup
en:dark-sweet-cherries,False,dark-sweet-cherries,115,,https://world.openfoodfacts.org/ingredient/dark-sweet-cherries
en:almond-meal,False,almond-meal,115,,https://world.openfoodfacts.org/ingredient/almond-meal
en:refined-palm-oil,True,Refined palm oil,115,,https://world.openfoodfacts.org/ingredient/refined-palm-oil
en:patagonian-scallop,True,Patagonian scallop,115,,https://world.openfoodfacts.org/ingredient/patagonian-scallop
en:muscovado,True,Muscovado,115,https://www.wikidata.org/wiki/Q9280616,https://world.openfoodfacts.org/ingredient/muscovado
en:e1412,True,E1412,115,https://www.wikidata.org/wiki/Q18967218,https://world.openfoodfacts.org/ingredient/e1412
en:whole-grain-spelt-flakes,True,Whole grain spelt flakes,115,,https://world.openfoodfacts.org/ingredient/whole-grain-spelt-flakes
en:flax-seed-meal,False,flax-seed-meal,114,,https://world.openfoodfacts.org/ingredient/flax-seed-meal
en:102,False,102,114,,https://world.openfoodfacts.org/ingredient/102
en:cake-base,False,cake-base,114,,https://world.openfoodfacts.org/ingredient/cake-base
en:boneless-chicken-breast-with-rib-meat,False,boneless-chicken-breast-with-rib-meat,114,,https://world.openfoodfacts.org/ingredient/boneless-chicken-breast-with-rib-meat
en:bourbon-vanilla-powder,True,Bourbon vanilla powder,114,,https://world.openfoodfacts.org/ingredient/bourbon-vanilla-powder
en:niacin-reduced-iron,False,niacin-reduced-iron,114,,https://world.openfoodfacts.org/ingredient/niacin-reduced-iron
en:pasteurized-grade-a-milk,False,pasteurized-grade-a-milk,114,,https://world.openfoodfacts.org/ingredient/pasteurized-grade-a-milk
en:bitter-almond,True,Bitter almond,114,https://www.wikidata.org/wiki/Q902704,https://world.openfoodfacts.org/ingredient/bitter-almond
en:soup-base,False,soup-base,114,,https://world.openfoodfacts.org/ingredient/soup-base
en:341,False,341,114,,https://world.openfoodfacts.org/ingredient/341
en:cultured-low-fat-milk,False,cultured-low-fat-milk,114,,https://world.openfoodfacts.org/ingredient/cultured-low-fat-milk
en:leche,False,leche,114,,https://world.openfoodfacts.org/ingredient/leche
en:prepared-kidney-beans,False,prepared-kidney-beans,114,,https://world.openfoodfacts.org/ingredient/prepared-kidney-beans
en:pasteurized-process-cheese-spread,False,pasteurized-process-cheese-spread,114,,https://world.openfoodfacts.org/ingredient/pasteurized-process-cheese-spread
en:milled-flaxseed,False,milled-flaxseed,113,,https://world.openfoodfacts.org/ingredient/milled-flaxseed
en:e142,True,E142,113,https://www.wikidata.org/wiki/Q420143,https://world.openfoodfacts.org/ingredient/e142
en:cane-vinegar,False,cane-vinegar,113,,https://world.openfoodfacts.org/ingredient/cane-vinegar
en:salt-substitute,True,Salt substitute,113,,https://world.openfoodfacts.org/ingredient/salt-substitute
en:pure-apple-juice,True,Pure apple juice,113,,https://world.openfoodfacts.org/ingredient/pure-apple-juice
en:chilies,False,chilies,113,,https://world.openfoodfacts.org/ingredient/chilies
en:propylene-glycol-mono-and-diesters,False,propylene-glycol-mono-and-diesters,113,,https://world.openfoodfacts.org/ingredient/propylene-glycol-mono-and-diesters
en:natural-thickener,True,Natural thickener,113,,https://world.openfoodfacts.org/ingredient/natural-thickener
en:d-glucuronolactone,False,d-glucuronolactone,113,,https://world.openfoodfacts.org/ingredient/d-glucuronolactone
en:certified,False,certified,113,,https://world.openfoodfacts.org/ingredient/certified
en:stabilized-and-emulsified-by-mono-and-diglycerides,False,stabilized-and-emulsified-by-mono-and-diglycerides,113,,https://world.openfoodfacts.org/ingredient/stabilized-and-emulsified-by-mono-and-diglycerides
en:sucrose-fatty-acid-esters,False,sucrose-fatty-acid-esters,113,,https://world.openfoodfacts.org/ingredient/sucrose-fatty-acid-esters
en:precooked-potato,True,Precooked potato,113,,https://world.openfoodfacts.org/ingredient/precooked-potato
en:chicory-root-inulin,False,chicory-root-inulin,113,,https://world.openfoodfacts.org/ingredient/chicory-root-inulin
en:portabella-mushrooms,False,portabella-mushrooms,113,,https://world.openfoodfacts.org/ingredient/portabella-mushrooms
en:e425i,True,E425i,113,,https://world.openfoodfacts.org/ingredient/e425i
en:germinated-rice,True,Germinated rice,113,,https://world.openfoodfacts.org/ingredient/germinated-rice
en:sodium-carboxymethyl-cellulose,False,sodium-carboxymethyl-cellulose,113,,https://world.openfoodfacts.org/ingredient/sodium-carboxymethyl-cellulose
en:e342,True,E342,113,https://www.wikidata.org/wiki/Q18967184,https://world.openfoodfacts.org/ingredient/e342
en:grey-salt,True,Grey salt,113,https://www.wikidata.org/wiki/Q5493196,https://world.openfoodfacts.org/ingredient/grey-salt
en:less-than-2-salt,False,less-than-2-salt,113,,https://world.openfoodfacts.org/ingredient/less-than-2-salt
en:oligofructose-syrup,True,Oligofructose syrup,113,,https://world.openfoodfacts.org/ingredient/oligofructose-syrup
en:caster-sugar,True,Caster sugar,112,https://www.wikidata.org/wiki/Q3502834,https://world.openfoodfacts.org/ingredient/caster-sugar
en:and-garlic-powder,False,and-garlic-powder,112,,https://world.openfoodfacts.org/ingredient/and-garlic-powder
en:whole,False,whole,112,,https://world.openfoodfacts.org/ingredient/whole
en:non-sticking-agent,False,non-sticking-agent,112,,https://world.openfoodfacts.org/ingredient/non-sticking-agent
en:blue-poppy-seed,True,Blue poppy seed,112,,https://world.openfoodfacts.org/ingredient/blue-poppy-seed
en:maple-flavor,False,maple-flavor,112,,https://world.openfoodfacts.org/ingredient/maple-flavor
en:natural-maple-flavor,False,natural-maple-flavor,112,,https://world.openfoodfacts.org/ingredient/natural-maple-flavor
en:grenache,True,Grenache,112,https://www.wikidata.org/wiki/Q390242,https://world.openfoodfacts.org/ingredient/grenache
en:nonpareils,True,Nonpareils,112,https://www.wikidata.org/wiki/Q316561,https://world.openfoodfacts.org/ingredient/nonpareils
en:includes-the-oat-bran,False,includes-the-oat-bran,112,,https://world.openfoodfacts.org/ingredient/includes-the-oat-bran
en:creme,False,creme,112,,https://world.openfoodfacts.org/ingredient/creme
en:lactobacillus-plantarum,True,Lactobacillus plantarum,112,https://www.wikidata.org/wiki/Q1756682,https://world.openfoodfacts.org/ingredient/lactobacillus-plantarum
en:milk-chocolate-contains-cocoa-solids,False,milk-chocolate-contains-cocoa-solids,112,,https://world.openfoodfacts.org/ingredient/milk-chocolate-contains-cocoa-solids
en:long-grain-basmati-rice,True,Long grain basmati rice,112,,https://world.openfoodfacts.org/ingredient/long-grain-basmati-rice
en:applesauce,False,applesauce,112,,https://world.openfoodfacts.org/ingredient/applesauce
en:hummus,True,Hummus,112,https://www.wikidata.org/wiki/Q241987,https://world.openfoodfacts.org/ingredient/hummus
en:reduced,False,reduced,112,,https://world.openfoodfacts.org/ingredient/reduced
en:milled-wheat,False,milled-wheat,111,,https://world.openfoodfacts.org/ingredient/milled-wheat
en:non-dairy-cocoa-butter,False,non-dairy-cocoa-butter,111,,https://world.openfoodfacts.org/ingredient/non-dairy-cocoa-butter
en:100,False,100,111,,https://world.openfoodfacts.org/ingredient/100
en:nougat,True,Nougat,111,https://www.wikidata.org/wiki/Q208729,https://world.openfoodfacts.org/ingredient/nougat
en:white,False,white,111,,https://world.openfoodfacts.org/ingredient/white
en:wheat-flour-type-00,True,Wheat flour type 00,111,,https://world.openfoodfacts.org/ingredient/wheat-flour-type-00
en:dried-goji-berries,True,Dried goji berries,111,,https://world.openfoodfacts.org/ingredient/dried-goji-berries
en:and-red-40,False,and-red-40,111,,https://world.openfoodfacts.org/ingredient/and-red-40
en:vanilla-sugar,True,Vanilla sugar,111,https://www.wikidata.org/wiki/Q3492989,https://world.openfoodfacts.org/ingredient/vanilla-sugar
en:crab-meat,False,crab-meat,111,,https://world.openfoodfacts.org/ingredient/crab-meat
en:xanthan-and-carob-bean-and-guar-gums,False,xanthan-and-carob-bean-and-guar-gums,111,,https://world.openfoodfacts.org/ingredient/xanthan-and-carob-bean-and-guar-gums
en:baby-carrots,True,Baby carrots,111,,https://world.openfoodfacts.org/ingredient/baby-carrots
en:sriracha-sauce,False,sriracha-sauce,111,,https://world.openfoodfacts.org/ingredient/sriracha-sauce
en:popping-corn,False,popping-corn,111,,https://world.openfoodfacts.org/ingredient/popping-corn
en:sweet-chocolate,False,sweet-chocolate,111,,https://world.openfoodfacts.org/ingredient/sweet-chocolate
en:contiene,False,contiene,111,,https://world.openfoodfacts.org/ingredient/contiene
en:skinless-chicken-breast-with-rib-meat,False,skinless-chicken-breast-with-rib-meat,111,,https://world.openfoodfacts.org/ingredient/skinless-chicken-breast-with-rib-meat
en:oleoresin-capsicum,False,oleoresin-capsicum,111,,https://world.openfoodfacts.org/ingredient/oleoresin-capsicum
en:sugarcane-fiber,False,sugarcane-fiber,110,,https://world.openfoodfacts.org/ingredient/sugarcane-fiber
en:hexyl-cinnamal,False,hexyl-cinnamal,110,,https://world.openfoodfacts.org/ingredient/hexyl-cinnamal
en:and,False,and,110,,https://world.openfoodfacts.org/ingredient/and
en:durum-wheat-semolina-pasta,True,Durum wheat semolina pasta,110,,https://world.openfoodfacts.org/ingredient/durum-wheat-semolina-pasta
en:blueberry-flavouring,True,Blueberry flavouring,110,,https://world.openfoodfacts.org/ingredient/blueberry-flavouring
en:481,False,481,110,,https://world.openfoodfacts.org/ingredient/481
en:uht-pasteurised-whole-milk,True,UHT pasteurised whole milk,110,,https://world.openfoodfacts.org/ingredient/uht-pasteurised-whole-milk
en:electrolytes,False,electrolytes,110,,https://world.openfoodfacts.org/ingredient/electrolytes
en:hydroxylated-soy-lecithin,False,hydroxylated-soy-lecithin,110,,https://world.openfoodfacts.org/ingredient/hydroxylated-soy-lecithin
en:hydrogenated-rapeseed-and-cottonseed-oil,False,hydrogenated-rapeseed-and-cottonseed-oil,110,,https://world.openfoodfacts.org/ingredient/hydrogenated-rapeseed-and-cottonseed-oil
en:vegetable-flavor,False,vegetable-flavor,110,,https://world.openfoodfacts.org/ingredient/vegetable-flavor
en:e1521,True,E1521,110,https://www.wikidata.org/wiki/Q410083,https://world.openfoodfacts.org/ingredient/e1521
en:shorea-robusta-seed-oil,True,Shorea robusta seed oil,109,https://www.wikidata.org/wiki/Q15087371,https://world.openfoodfacts.org/ingredient/shorea-robusta-seed-oil
en:whole-grain-quinoa,False,whole-grain-quinoa,109,,https://world.openfoodfacts.org/ingredient/whole-grain-quinoa
en:and-calcium-chloride,False,and-calcium-chloride,109,,https://world.openfoodfacts.org/ingredient/and-calcium-chloride
en:aloe-vera-gel,False,aloe-vera-gel,109,,https://world.openfoodfacts.org/ingredient/aloe-vera-gel
en:galacto-oligosaccharides,True,Galacto-oligosaccharides,109,https://www.wikidata.org/wiki/Q2315231,https://world.openfoodfacts.org/ingredient/galacto-oligosaccharides
en:collagen-casing,False,collagen-casing,109,,https://world.openfoodfacts.org/ingredient/collagen-casing
en:ethyl-vanillin,False,ethyl-vanillin,109,,https://world.openfoodfacts.org/ingredient/ethyl-vanillin
en:partially-hydrogenated-palm-kernel-and-cottonseed-oils,False,partially-hydrogenated-palm-kernel-and-cottonseed-oils,109,,https://world.openfoodfacts.org/ingredient/partially-hydrogenated-palm-kernel-and-cottonseed-oils
en:nondairy-creamer,False,nondairy-creamer,109,,https://world.openfoodfacts.org/ingredient/nondairy-creamer
en:yellow,False,yellow,109,,https://world.openfoodfacts.org/ingredient/yellow
en:creamed-coconut,False,creamed-coconut,109,,https://world.openfoodfacts.org/ingredient/creamed-coconut
en:tetrasodium-edta,False,tetrasodium-edta,109,,https://world.openfoodfacts.org/ingredient/tetrasodium-edta
en:duck-leg,True,Duck leg,109,,https://world.openfoodfacts.org/ingredient/duck-leg
en:may-contain-sugar,False,may-contain-sugar,108,,https://world.openfoodfacts.org/ingredient/may-contain-sugar
en:crackermeal,False,crackermeal,108,,https://world.openfoodfacts.org/ingredient/crackermeal
en:tamarind-paste,True,Tamarind paste,108,,https://world.openfoodfacts.org/ingredient/tamarind-paste
en:dough-improver,False,dough-improver,108,,https://world.openfoodfacts.org/ingredient/dough-improver
en:f,False,f,108,,https://world.openfoodfacts.org/ingredient/f
en:brewed-black-tea,False,brewed-black-tea,108,,https://world.openfoodfacts.org/ingredient/brewed-black-tea
