id,known,name,products,sameAs/0,url
en:modified-cognac,True,Modified cognac,65,,https://world.openfoodfacts.org/ingredient/modified-cognac
en:and-less,False,and-less,65,,https://world.openfoodfacts.org/ingredient/and-less
es:esteres-de-acido-diacetil-tartarico,False,es:esteres-de-acido-diacetil-tartarico,65,,https://world.openfoodfacts.org/ingredient/es:esteres-de-acido-diacetil-tartarico
en:contains-2-and-less-of-sodium-citrate,False,contains-2-and-less-of-sodium-citrate,65,,https://world.openfoodfacts.org/ingredient/contains-2-and-less-of-sodium-citrate
en:non-hydrogenated-vegetable-oil-shortening,False,non-hydrogenated-vegetable-oil-shortening,65,,https://world.openfoodfacts.org/ingredient/non-hydrogenated-vegetable-oil-shortening
en:contains-2-and-less-of-potassium-lactate,False,contains-2-and-less-of-potassium-lactate,65,,https://world.openfoodfacts.org/ingredient/contains-2-and-less-of-potassium-lactate
fr:inulin,False,fr:inulin,65,,https://world.openfoodfacts.org/ingredient/fr:inulin
en:min,False,min,65,,https://world.openfoodfacts.org/ingredient/min
fr:puree-de-citron-sucree,True,fr:Purée de citron sucrée,65,,https://world.openfoodfacts.org/ingredient/fr:puree-de-citron-sucree
fr:sure,False,fr:sure,65,,https://world.openfoodfacts.org/ingredient/fr:sure
en:kefir-ferments,True,Kefir ferments,65,,https://world.openfoodfacts.org/ingredient/kefir-ferments
en:micellar-casein,False,micellar-casein,65,,https://world.openfoodfacts.org/ingredient/micellar-casein
en:pumpkin-kernels,False,pumpkin-kernels,65,,https://world.openfoodfacts.org/ingredient/pumpkin-kernels
fr:extra-virgin-olive-oil,False,fr:extra-virgin-olive-oil,65,,https://world.openfoodfacts.org/ingredient/fr:extra-virgin-olive-oil
en:calcium-disodium-edta-added-to-promote-color-retention,False,calcium-disodium-edta-added-to-promote-color-retention,65,,https://world.openfoodfacts.org/ingredient/calcium-disodium-edta-added-to-promote-color-retention
en:colored-with-turmeric-and-annatto,False,colored-with-turmeric-and-annatto,65,,https://world.openfoodfacts.org/ingredient/colored-with-turmeric-and-annatto
fr:epinards-deshydrates,True,fr:Épinards déshydratés,65,,https://world.openfoodfacts.org/ingredient/fr:epinards-deshydrates
en:evaporated-apples,False,evaporated-apples,65,,https://world.openfoodfacts.org/ingredient/evaporated-apples
en:acide-malique,False,acide-malique,65,,https://world.openfoodfacts.org/ingredient/acide-malique
fr:celery,False,fr:celery,65,,https://world.openfoodfacts.org/ingredient/fr:celery
en:degerminated-white-corn-meal,False,degerminated-white-corn-meal,65,,https://world.openfoodfacts.org/ingredient/degerminated-white-corn-meal
en:bleu-cheese,False,bleu-cheese,65,,https://world.openfoodfacts.org/ingredient/bleu-cheese
en:italian-tomatoes,False,italian-tomatoes,65,,https://world.openfoodfacts.org/ingredient/italian-tomatoes
en:white-flour,False,white-flour,65,,https://world.openfoodfacts.org/ingredient/white-flour
fr:ents,False,fr:ents,65,,https://world.openfoodfacts.org/ingredient/fr:ents
en:titanium-dioxide-for-color,False,titanium-dioxide-for-color,65,,https://world.openfoodfacts.org/ingredient/titanium-dioxide-for-color
fr:m-g,False,fr:m-g,65,,https://world.openfoodfacts.org/ingredient/fr:m-g
en:e249,True,E249,65,https://www.wikidata.org/wiki/Q409179,https://world.openfoodfacts.org/ingredient/e249
en:natural-smoke,False,natural-smoke,65,,https://world.openfoodfacts.org/ingredient/natural-smoke
la:water,False,la:water,65,,https://world.openfoodfacts.org/ingredient/la:water
en:40-lake,False,40-lake,65,,https://world.openfoodfacts.org/ingredient/40-lake
fr:souligne,False,fr:souligne,65,,https://world.openfoodfacts.org/ingredient/fr:souligne
en:en,False,en,65,,https://world.openfoodfacts.org/ingredient/en
en:natural-orange-blossom-flavouring,True,Natural orange blossom flavouring,65,,https://world.openfoodfacts.org/ingredient/natural-orange-blossom-flavouring
en:yerba-mate-extract,True,Yerba mate extract,65,,https://world.openfoodfacts.org/ingredient/yerba-mate-extract
en:ingredients-not-in-regular-mozzarella-cheese,False,ingredients-not-in-regular-mozzarella-cheese,65,,https://world.openfoodfacts.org/ingredient/ingredients-not-in-regular-mozzarella-cheese
fr:eclats-de-noisettes-caramelises,True,fr:Éclats de noisettes caramélisés,65,,https://world.openfoodfacts.org/ingredient/fr:eclats-de-noisettes-caramelises
en:cultured-pasteurized-lowfat-milk,False,cultured-pasteurized-lowfat-milk,65,,https://world.openfoodfacts.org/ingredient/cultured-pasteurized-lowfat-milk
en:the-daily-value,False,the-daily-value,65,,https://world.openfoodfacts.org/ingredient/the-daily-value
en:benzoato-de-sodio,False,benzoato-de-sodio,65,,https://world.openfoodfacts.org/ingredient/benzoato-de-sodio
fr:protein,False,fr:protein,65,,https://world.openfoodfacts.org/ingredient/fr:protein
fr:temperature-inferieure-a-la-pasteurisation,False,fr:temperature-inferieure-a-la-pasteurisation,65,,https://world.openfoodfacts.org/ingredient/fr:temperature-inferieure-a-la-pasteurisation
en:citrate-de-sodium,False,citrate-de-sodium,65,,https://world.openfoodfacts.org/ingredient/citrate-de-sodium
fr:zone-de-peche-fao,False,fr:zone-de-peche-fao,65,,https://world.openfoodfacts.org/ingredient/fr:zone-de-peche-fao
en:panko,True,Panko,65,https://www.wikidata.org/wiki/Q1820454,https://world.openfoodfacts.org/ingredient/panko
fr:socker,False,fr:socker,65,,https://world.openfoodfacts.org/ingredient/fr:socker
en:total-fat,False,total-fat,65,,https://world.openfoodfacts.org/ingredient/total-fat
en:sugar-cane-fiber,False,sugar-cane-fiber,65,,https://world.openfoodfacts.org/ingredient/sugar-cane-fiber
en:av,False,av,65,,https://world.openfoodfacts.org/ingredient/av
en:natural-bacon-flavor,False,natural-bacon-flavor,65,,https://world.openfoodfacts.org/ingredient/natural-bacon-flavor
en:asafoetida,False,asafoetida,65,,https://world.openfoodfacts.org/ingredient/asafoetida
en:cooking-enhancer,True,Cooking enhancer,65,,https://world.openfoodfacts.org/ingredient/cooking-enhancer
de:1,False,de:1,65,,https://world.openfoodfacts.org/ingredient/de:1
en:aromatizante,False,aromatizante,65,,https://world.openfoodfacts.org/ingredient/aromatizante
en:rehydrated-fat-free-mozzarella-cheese,False,rehydrated-fat-free-mozzarella-cheese,65,,https://world.openfoodfacts.org/ingredient/rehydrated-fat-free-mozzarella-cheese
en:cooked-sausage,False,cooked-sausage,65,,https://world.openfoodfacts.org/ingredient/cooked-sausage
en:humboldt-squid,True,Humboldt squid,65,https://www.wikidata.org/wiki/Q925444,https://world.openfoodfacts.org/ingredient/humboldt-squid
en:refiners-syrup,False,refiners-syrup,65,,https://world.openfoodfacts.org/ingredient/refiners-syrup
en:orange-blossom-honey,True,Orange blossom honey,65,,https://world.openfoodfacts.org/ingredient/orange-blossom-honey
en:lime-pulp,True,Lime pulp,65,,https://world.openfoodfacts.org/ingredient/lime-pulp
en:so,False,so,65,,https://world.openfoodfacts.org/ingredient/so
pt:edulcorantes,False,pt:edulcorantes,65,,https://world.openfoodfacts.org/ingredient/pt:edulcorantes
en:vegetable-annatto-color,False,vegetable-annatto-color,65,,https://world.openfoodfacts.org/ingredient/vegetable-annatto-color
en:cellulose-powder-added-to-prevent-caking,False,cellulose-powder-added-to-prevent-caking,65,,https://world.openfoodfacts.org/ingredient/cellulose-powder-added-to-prevent-caking
en:bourbon-whiskey,False,bourbon-whiskey,65,,https://world.openfoodfacts.org/ingredient/bourbon-whiskey
en:red-lake-40,False,red-lake-40,65,,https://world.openfoodfacts.org/ingredient/red-lake-40
fr:mono,False,fr:mono,65,,https://world.openfoodfacts.org/ingredient/fr:mono
en:pork-cured-with,False,pork-cured-with,64,,https://world.openfoodfacts.org/ingredient/pork-cured-with
en:red-and-green-chard,False,red-and-green-chard,64,,https://world.openfoodfacts.org/ingredient/red-and-green-chard
en:modified-palm,False,modified-palm,64,,https://world.openfoodfacts.org/ingredient/modified-palm
en:strawberry-jam,True,Strawberry jam,64,,https://world.openfoodfacts.org/ingredient/strawberry-jam
en:storage-instructions,False,storage-instructions,64,,https://world.openfoodfacts.org/ingredient/storage-instructions
fr:ingredients-farine-de-ble,False,fr:ingredients-farine-de-ble,64,,https://world.openfoodfacts.org/ingredient/fr:ingredients-farine-de-ble
es:conservacion,False,es:conservacion,64,,https://world.openfoodfacts.org/ingredient/es:conservacion
de:kg,False,de:kg,64,,https://world.openfoodfacts.org/ingredient/de:kg
en:non-fat-sour-cream,False,non-fat-sour-cream,64,,https://world.openfoodfacts.org/ingredient/non-fat-sour-cream
en:purple-carrot-juice,False,purple-carrot-juice,64,,https://world.openfoodfacts.org/ingredient/purple-carrot-juice
fr:chocolat-noir-de-couverture,True,fr:Chocolat noir de couverture,64,,https://world.openfoodfacts.org/ingredient/fr:chocolat-noir-de-couverture
en:kakaobutter,False,kakaobutter,64,,https://world.openfoodfacts.org/ingredient/kakaobutter
en:dry-malt,False,dry-malt,64,,https://world.openfoodfacts.org/ingredient/dry-malt
fr:maroilles,False,fr:maroilles,64,,https://world.openfoodfacts.org/ingredient/fr:maroilles
en:cyanocobalamine,False,cyanocobalamine,64,,https://world.openfoodfacts.org/ingredient/cyanocobalamine
en:631,False,631,64,,https://world.openfoodfacts.org/ingredient/631
fr:emulgente,False,fr:emulgente,64,,https://world.openfoodfacts.org/ingredient/fr:emulgente
en:safflower-flower,True,Safflower flower,64,,https://world.openfoodfacts.org/ingredient/safflower-flower
fr:el-00,False,fr:el-00,64,,https://world.openfoodfacts.org/ingredient/fr:el-00
th:e466,False,th:e466,64,,https://world.openfoodfacts.org/ingredient/th:e466
th:e500,False,th:e500,64,,https://world.openfoodfacts.org/ingredient/th:e500
en:buckwheat-groats,False,buckwheat-groats,64,,https://world.openfoodfacts.org/ingredient/buckwheat-groats
en:ingredients-consist-of-chocolate,False,ingredients-consist-of-chocolate,64,,https://world.openfoodfacts.org/ingredient/ingredients-consist-of-chocolate
th:e300,False,th:e300,64,,https://world.openfoodfacts.org/ingredient/th:e300
en:in-collagen-casing,False,in-collagen-casing,64,,https://world.openfoodfacts.org/ingredient/in-collagen-casing
en:batter-mix,False,batter-mix,64,,https://world.openfoodfacts.org/ingredient/batter-mix
en:chorizo,True,Chorizo,64,https://www.wikidata.org/wiki/Q23374,https://world.openfoodfacts.org/ingredient/chorizo
fr:physalis,False,fr:physalis,64,,https://world.openfoodfacts.org/ingredient/fr:physalis
en:potassium-sorbate-to-preserve-freshness,False,potassium-sorbate-to-preserve-freshness,64,,https://world.openfoodfacts.org/ingredient/potassium-sorbate-to-preserve-freshness
en:steamed-chickpeas,False,steamed-chickpeas,64,,https://world.openfoodfacts.org/ingredient/steamed-chickpeas
ro:zer-praf,False,ro:zer-praf,64,,https://world.openfoodfacts.org/ingredient/ro:zer-praf
en:cooked-pork-and-chicken-pizza-topping,False,cooked-pork-and-chicken-pizza-topping,64,,https://world.openfoodfacts.org/ingredient/cooked-pork-and-chicken-pizza-topping
en:sodium-acid-pyrophosphate-added-to-maintain-color,False,sodium-acid-pyrophosphate-added-to-maintain-color,64,,https://world.openfoodfacts.org/ingredient/sodium-acid-pyrophosphate-added-to-maintain-color
en:e203,True,E203,64,https://www.wikidata.org/wiki/Q425183,https://world.openfoodfacts.org/ingredient/e203
de:senfmehl,False,de:senfmehl,64,,https://world.openfoodfacts.org/ingredient/de:senfmehl
en:miel,False,miel,64,,https://world.openfoodfacts.org/ingredient/miel
bg:суроватка-на-прах,False,bg:суроватка-на-прах,64,,https://world.openfoodfacts.org/ingredient/bg:%D1%81%D1%83%D1%80%D0%BE%D0%B2%D0%B0%D1%82%D0%BA%D0%B0-%D0%BD%D0%B0-%D0%BF%D1%80%D0%B0%D1%85
en:dry-honey,False,dry-honey,63,,https://world.openfoodfacts.org/ingredient/dry-honey
es:azul-1,False,es:azul-1,63,,https://world.openfoodfacts.org/ingredient/es:azul-1
fr:fibres-de-betterave,True,fr:Fibres de betterave,63,,https://world.openfoodfacts.org/ingredient/fr:fibres-de-betterave
fr:zwiebeln,False,fr:zwiebeln,63,,https://world.openfoodfacts.org/ingredient/fr:zwiebeln
en:contains-2-and-less-vinegar,False,contains-2-and-less-vinegar,63,,https://world.openfoodfacts.org/ingredient/contains-2-and-less-vinegar
en:u,False,u,63,,https://world.openfoodfacts.org/ingredient/u
de:natürliches-zitronenaroma-mit-anderen-natürlichen-aromen,False,de:natürliches-zitronenaroma-mit-anderen-natürlichen-aromen,63,,https://world.openfoodfacts.org/ingredient/de:nat%C3%BCrliches-zitronenaroma-mit-anderen-nat%C3%BCrlichen-aromen
fr:acidulante,False,fr:acidulante,63,,https://world.openfoodfacts.org/ingredient/fr:acidulante
it:sal,False,it:sal,63,,https://world.openfoodfacts.org/ingredient/it:sal
en:added-to-promote-color-retention,False,added-to-promote-color-retention,63,,https://world.openfoodfacts.org/ingredient/added-to-promote-color-retention
fr:suc-de-reglisse,True,fr:Suc de réglisse,63,,https://world.openfoodfacts.org/ingredient/fr:suc-de-reglisse
en:acetate,False,acetate,63,,https://world.openfoodfacts.org/ingredient/acetate
de:gärungskohlensäure,False,de:gärungskohlensäure,63,,https://world.openfoodfacts.org/ingredient/de:g%C3%A4rungskohlens%C3%A4ure
en:wheat-berries,False,wheat-berries,63,,https://world.openfoodfacts.org/ingredient/wheat-berries
fr:palma,False,fr:palma,63,,https://world.openfoodfacts.org/ingredient/fr:palma
en:gruyere,True,Gruyère,63,,https://world.openfoodfacts.org/ingredient/gruyere
en:l-theanine,False,l-theanine,63,,https://world.openfoodfacts.org/ingredient/l-theanine
fr:emulsifant,False,fr:emulsifant,63,,https://world.openfoodfacts.org/ingredient/fr:emulsifant
es:g,False,es:g,63,,https://world.openfoodfacts.org/ingredient/es:g
fr:emmental-francais-rape,True,fr:Emmental français râpé,63,,https://world.openfoodfacts.org/ingredient/fr:emmental-francais-rape
it:farine-de-ble,False,it:farine-de-ble,63,,https://world.openfoodfacts.org/ingredient/it:farine-de-ble
en:black-chia-seeds,False,black-chia-seeds,63,,https://world.openfoodfacts.org/ingredient/black-chia-seeds
en:masa,False,masa,63,,https://world.openfoodfacts.org/ingredient/masa
en:cultured-pasteurized-skim-milk-and-milk,False,cultured-pasteurized-skim-milk-and-milk,63,,https://world.openfoodfacts.org/ingredient/cultured-pasteurized-skim-milk-and-milk
en:cultured-pasteurized-nonfat-grade-a-milk,False,cultured-pasteurized-nonfat-grade-a-milk,63,,https://world.openfoodfacts.org/ingredient/cultured-pasteurized-nonfat-grade-a-milk
en:cultured-pasteurized-light-cream,False,cultured-pasteurized-light-cream,63,,https://world.openfoodfacts.org/ingredient/cultured-pasteurized-light-cream
en:milk-filling,True,Milk filling,63,,https://world.openfoodfacts.org/ingredient/milk-filling
en:cultured-corn-syrup-solids,False,cultured-corn-syrup-solids,63,,https://world.openfoodfacts.org/ingredient/cultured-corn-syrup-solids
en:163,False,163,63,,https://world.openfoodfacts.org/ingredient/163
de:emulgator-sojalecithin,False,de:emulgator-sojalecithin,63,,https://world.openfoodfacts.org/ingredient/de:emulgator-sojalecithin
en:praline-pecans,False,praline-pecans,63,,https://world.openfoodfacts.org/ingredient/praline-pecans
fr:nano,False,fr:nano,63,,https://world.openfoodfacts.org/ingredient/fr:nano
en:maltodextrine-de-mais,False,maltodextrine-de-mais,63,,https://world.openfoodfacts.org/ingredient/maltodextrine-de-mais
fr:sirop-de-sucre-melasse,True,fr:Sirop de sucre mélassé,63,,https://world.openfoodfacts.org/ingredient/fr:sirop-de-sucre-melasse
en:includes-beta-carotene,False,includes-beta-carotene,63,,https://world.openfoodfacts.org/ingredient/includes-beta-carotene
en:chum-salmon,True,Chum salmon,63,https://www.wikidata.org/wiki/Q475211,https://world.openfoodfacts.org/ingredient/chum-salmon
fr:yogourt-au-lait-pasteurise,True,fr:Yogourt au lait pasteurisé,63,,https://world.openfoodfacts.org/ingredient/fr:yogourt-au-lait-pasteurise
en:turmeric-and-annatto-extracts,False,turmeric-and-annatto-extracts,63,,https://world.openfoodfacts.org/ingredient/turmeric-and-annatto-extracts
fr:glucides,False,fr:glucides,63,,https://world.openfoodfacts.org/ingredient/fr:glucides
en:cream-from-normandy,True,Cream from Normandy,63,,https://world.openfoodfacts.org/ingredient/cream-from-normandy
en:l-isoleucine,False,l-isoleucine,63,,https://world.openfoodfacts.org/ingredient/l-isoleucine
en:vine-leaves,True,Vine leaves,63,,https://world.openfoodfacts.org/ingredient/vine-leaves
en:fructan,False,fructan,63,,https://world.openfoodfacts.org/ingredient/fructan
en:chili-flavor,False,chili-flavor,63,,https://world.openfoodfacts.org/ingredient/chili-flavor
en:chili-garlic-sauce,False,chili-garlic-sauce,63,,https://world.openfoodfacts.org/ingredient/chili-garlic-sauce
en:tabasco-sauce,False,tabasco-sauce,63,,https://world.openfoodfacts.org/ingredient/tabasco-sauce
en:sweet-peas,False,sweet-peas,63,,https://world.openfoodfacts.org/ingredient/sweet-peas
fr:oregano,False,fr:oregano,63,,https://world.openfoodfacts.org/ingredient/fr:oregano
en:total-sugars,False,total-sugars,63,,https://world.openfoodfacts.org/ingredient/total-sugars
en:sweet-almond,True,Sweet almond,63,,https://world.openfoodfacts.org/ingredient/sweet-almond
en:huile-de-colza,False,huile-de-colza,63,,https://world.openfoodfacts.org/ingredient/huile-de-colza
fr:aromes-naturels-d-orange-avec-autres-aromes-naturels,True,fr:Arômes naturels d'orange avec autres arômes naturels,63,,https://world.openfoodfacts.org/ingredient/fr:aromes-naturels-d-orange-avec-autres-aromes-naturels
en:and-water,False,and-water,63,,https://world.openfoodfacts.org/ingredient/and-water
fr:for-allergens,False,fr:for-allergens,63,,https://world.openfoodfacts.org/ingredient/fr:for-allergens
de:sauermilchquark,True,de:Sauermilchquark,63,,https://world.openfoodfacts.org/ingredient/de:sauermilchquark
de:ingredienti,False,de:ingredienti,63,,https://world.openfoodfacts.org/ingredient/de:ingredienti
es:lactobacillus-bulgaricus,False,es:lactobacillus-bulgaricus,63,,https://world.openfoodfacts.org/ingredient/es:lactobacillus-bulgaricus
en:less-than-1-corn-syrup,False,less-than-1-corn-syrup,63,,https://world.openfoodfacts.org/ingredient/less-than-1-corn-syrup
en:oatmilk,False,oatmilk,62,,https://world.openfoodfacts.org/ingredient/oatmilk
en:caramel-color-with-sulfites,False,caramel-color-with-sulfites,62,,https://world.openfoodfacts.org/ingredient/caramel-color-with-sulfites
fr:riz-basmati-precuit,True,fr:Riz basmati précuit,62,,https://world.openfoodfacts.org/ingredient/fr:riz-basmati-precuit
fr:net-weight,False,fr:net-weight,62,,https://world.openfoodfacts.org/ingredient/fr:net-weight
en:semi-whole-durum-wheat-semolina,True,Semi-whole durum wheat semolina,62,,https://world.openfoodfacts.org/ingredient/semi-whole-durum-wheat-semolina
en:large-lima-beans,True,Large lima beans,62,,https://world.openfoodfacts.org/ingredient/large-lima-beans
en:strawberry-swirl,False,strawberry-swirl,62,,https://world.openfoodfacts.org/ingredient/strawberry-swirl
fr:mozzarella-rapee,False,fr:mozzarella-rapee,62,,https://world.openfoodfacts.org/ingredient/fr:mozzarella-rapee
de:mindestens-haltbar-bis,False,de:mindestens-haltbar-bis,62,,https://world.openfoodfacts.org/ingredient/de:mindestens-haltbar-bis
en:turkey-liver,True,Turkey liver,62,,https://world.openfoodfacts.org/ingredient/turkey-liver
en:seasoned-salt,False,seasoned-salt,62,,https://world.openfoodfacts.org/ingredient/seasoned-salt
en:non-fat-buttermilk,False,non-fat-buttermilk,62,,https://world.openfoodfacts.org/ingredient/non-fat-buttermilk
en:farine-de-ble-enrichie,False,farine-de-ble-enrichie,62,,https://world.openfoodfacts.org/ingredient/farine-de-ble-enrichie
en:treated-with-sodium-sulfite-to-promote-color-retention,False,treated-with-sodium-sulfite-to-promote-color-retention,62,,https://world.openfoodfacts.org/ingredient/treated-with-sodium-sulfite-to-promote-color-retention
en:sprouted-whole-wheat-flour,False,sprouted-whole-wheat-flour,62,,https://world.openfoodfacts.org/ingredient/sprouted-whole-wheat-flour
en:f-d,False,f-d,62,,https://world.openfoodfacts.org/ingredient/f-d
en:acidophilus,False,acidophilus,62,,https://world.openfoodfacts.org/ingredient/acidophilus
en:phospholipase,False,phospholipase,62,,https://world.openfoodfacts.org/ingredient/phospholipase
fr:energia,False,fr:energia,62,,https://world.openfoodfacts.org/ingredient/fr:energia
it:noce-moscata,False,it:noce-moscata,62,,https://world.openfoodfacts.org/ingredient/it:noce-moscata
en:may-contain-one-and-more-of,False,may-contain-one-and-more-of,62,,https://world.openfoodfacts.org/ingredient/may-contain-one-and-more-of
en:cocoa-cream,True,Cocoa cream,62,,https://world.openfoodfacts.org/ingredient/cocoa-cream
fr:el-71,False,fr:el-71,62,,https://world.openfoodfacts.org/ingredient/fr:el-71
en:preserved-by-tbhq,False,preserved-by-tbhq,62,,https://world.openfoodfacts.org/ingredient/preserved-by-tbhq
th:thai-rdi,False,th:thai-rdi,62,,https://world.openfoodfacts.org/ingredient/th:thai-rdi
en:bicarbonate-soda,False,bicarbonate-soda,62,,https://world.openfoodfacts.org/ingredient/bicarbonate-soda
en:ingredients-consist-of-milk-chocolate,False,ingredients-consist-of-milk-chocolate,62,,https://world.openfoodfacts.org/ingredient/ingredients-consist-of-milk-chocolate
en:yellow-lake-6,False,yellow-lake-6,62,,https://world.openfoodfacts.org/ingredient/yellow-lake-6
en:conservante,False,conservante,62,,https://world.openfoodfacts.org/ingredient/conservante
fr:gorge,False,fr:gorge,62,,https://world.openfoodfacts.org/ingredient/fr:gorge
fr:jus-de-cuisson,True,fr:Jus de cuisson,62,,https://world.openfoodfacts.org/ingredient/fr:jus-de-cuisson
en:includes,False,includes,62,,https://world.openfoodfacts.org/ingredient/includes
sv:högpastöriserad-mjölk,True,sv:Högpastöriserad mjölk,62,,https://world.openfoodfacts.org/ingredient/sv:H%C3%B6gpast%C3%B6riserad%20mj%C3%B6lk
fr:glucosestroop,False,fr:glucosestroop,62,,https://world.openfoodfacts.org/ingredient/fr:glucosestroop
fr:latte,False,fr:latte,62,,https://world.openfoodfacts.org/ingredient/fr:latte
en:chocolate-cookie-pieces,False,chocolate-cookie-pieces,62,,https://world.openfoodfacts.org/ingredient/chocolate-cookie-pieces
en:roasted-beef-and-concentrated-beef-stock,False,roasted-beef-and-concentrated-beef-stock,62,,https://world.openfoodfacts.org/ingredient/roasted-beef-and-concentrated-beef-stock
en:chocolat-non-sucre,False,chocolat-non-sucre,62,,https://world.openfoodfacts.org/ingredient/chocolat-non-sucre
es:sucre,False,es:sucre,62,,https://world.openfoodfacts.org/ingredient/es:sucre
fr:lait-ecreme-reconstitue-a-base-de-lait-en-poudre,False,fr:lait-ecreme-reconstitue-a-base-de-lait-en-poudre,62,,https://world.openfoodfacts.org/ingredient/fr:lait-ecreme-reconstitue-a-base-de-lait-en-poudre
en:corn-syrup-and-less-than-2-of-the-following,False,corn-syrup-and-less-than-2-of-the-following,62,,https://world.openfoodfacts.org/ingredient/corn-syrup-and-less-than-2-of-the-following
en:sodium-stearoyl,False,sodium-stearoyl,62,,https://world.openfoodfacts.org/ingredient/sodium-stearoyl
en:artificial-vanilla,False,artificial-vanilla,62,,https://world.openfoodfacts.org/ingredient/artificial-vanilla
en:artificial-strawberry-flavor,False,artificial-strawberry-flavor,62,,https://world.openfoodfacts.org/ingredient/artificial-strawberry-flavor
en:e436,True,E436,62,https://www.wikidata.org/wiki/Q2103107,https://world.openfoodfacts.org/ingredient/e436
en:active-yogurt-cultures,False,active-yogurt-cultures,62,,https://world.openfoodfacts.org/ingredient/active-yogurt-cultures
fr:sciroppo-di-glucosio,False,fr:sciroppo-di-glucosio,62,,https://world.openfoodfacts.org/ingredient/fr:sciroppo-di-glucosio
en:e324,True,E324,62,https://www.wikidata.org/wiki/Q1657816,https://world.openfoodfacts.org/ingredient/e324
en:huevo,False,huevo,62,,https://world.openfoodfacts.org/ingredient/huevo
en:cone,False,cone,62,,https://world.openfoodfacts.org/ingredient/cone
fr:kochsalz,False,fr:kochsalz,62,,https://world.openfoodfacts.org/ingredient/fr:kochsalz
en:reduced-mineral-whey,False,reduced-mineral-whey,62,,https://world.openfoodfacts.org/ingredient/reduced-mineral-whey
en:contiene-gluten,False,contiene-gluten,62,,https://world.openfoodfacts.org/ingredient/contiene-gluten
en:extractives-of-annatto-and-turmeric,False,extractives-of-annatto-and-turmeric,62,,https://world.openfoodfacts.org/ingredient/extractives-of-annatto-and-turmeric
en:white-basmati-rice,True,White basmati rice,62,,https://world.openfoodfacts.org/ingredient/white-basmati-rice
pl:w-zmiennych-proporcjach,False,pl:w-zmiennych-proporcjach,62,,https://world.openfoodfacts.org/ingredient/pl:w-zmiennych-proporcjach
fr:nuts,False,fr:nuts,62,,https://world.openfoodfacts.org/ingredient/fr:nuts
fr:corn,False,fr:corn,62,,https://world.openfoodfacts.org/ingredient/fr:corn
en:lemon-pepper,True,Lemon pepper,61,https://www.wikidata.org/wiki/Q206491,https://world.openfoodfacts.org/ingredient/lemon-pepper
en:contains-less-than-2-of-autolyzed-yeast-extract,False,contains-less-than-2-of-autolyzed-yeast-extract,61,,https://world.openfoodfacts.org/ingredient/contains-less-than-2-of-autolyzed-yeast-extract
en:modified-vegetable-gum,False,modified-vegetable-gum,61,,https://world.openfoodfacts.org/ingredient/modified-vegetable-gum
es:fibra-dietetica,False,es:fibra-dietetica,61,,https://world.openfoodfacts.org/ingredient/es:fibra-dietetica
en:monkfruit-extract,False,monkfruit-extract,61,,https://world.openfoodfacts.org/ingredient/monkfruit-extract
en:mixed-triglycerides,False,mixed-triglycerides,61,,https://world.openfoodfacts.org/ingredient/mixed-triglycerides
fr:antioxidante,False,fr:antioxidante,61,,https://world.openfoodfacts.org/ingredient/fr:antioxidante
fr:farine-de-ble-type-55,True,fr:Farine de blé type 55,61,,https://world.openfoodfacts.org/ingredient/fr:farine-de-ble-type-55
en:lactobacillus-acidophilus-and-lactobacillus-casei-cultures,False,lactobacillus-acidophilus-and-lactobacillus-casei-cultures,61,,https://world.openfoodfacts.org/ingredient/lactobacillus-acidophilus-and-lactobacillus-casei-cultures
fr:citral,False,fr:citral,61,,https://world.openfoodfacts.org/ingredient/fr:citral
en:falafel,True,Falafel,61,https://www.wikidata.org/wiki/Q188788,https://world.openfoodfacts.org/ingredient/falafel
en:stabilisant,False,stabilisant,61,,https://world.openfoodfacts.org/ingredient/stabilisant
en:dehydrated-shiitake,True,Dehydrated shiitake,61,,https://world.openfoodfacts.org/ingredient/dehydrated-shiitake
en:dehydrated-potato-with-emulsifier,False,dehydrated-potato-with-emulsifier,61,,https://world.openfoodfacts.org/ingredient/dehydrated-potato-with-emulsifier
en:brie,True,Brie,61,https://www.wikidata.org/wiki/Q193411,https://world.openfoodfacts.org/ingredient/brie
en:brewed-starbucks-coffee,False,brewed-starbucks-coffee,61,,https://world.openfoodfacts.org/ingredient/brewed-starbucks-coffee
en:british-pork,True,British pork,61,,https://world.openfoodfacts.org/ingredient/british-pork
fr:euf,False,fr:euf,61,,https://world.openfoodfacts.org/ingredient/fr:euf
en:kakaomasse,False,kakaomasse,61,,https://world.openfoodfacts.org/ingredient/kakaomasse
en:methylchloroisothiazolinone,False,methylchloroisothiazolinone,61,,https://world.openfoodfacts.org/ingredient/methylchloroisothiazolinone
en:col,False,col,61,,https://world.openfoodfacts.org/ingredient/col
fr:a-base-de-concentre,False,fr:a-base-de-concentre,61,,https://world.openfoodfacts.org/ingredient/fr:a-base-de-concentre
en:black-salt,True,Black salt,61,,https://world.openfoodfacts.org/ingredient/black-salt
en:pretzel-pieces,False,pretzel-pieces,61,,https://world.openfoodfacts.org/ingredient/pretzel-pieces
fr:sunflower,False,fr:sunflower,61,,https://world.openfoodfacts.org/ingredient/fr:sunflower
en:derived-from-milk,False,derived-from-milk,61,,https://world.openfoodfacts.org/ingredient/derived-from-milk
